Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,4635,2,-75,-1.59,4660,4710,4625,44295,206382190,88595392320,19114432,KSQ
036670,KR7036670008,KCI,KOSDAQ,우량기업부,7850,2,-320,-3.92,7900,7950,7850,11007,86815340,88469500000,11270000,KSQ
115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,8220,2,-40,-0.48,8260,8290,8150,70652,578805600,88399844580,10754239,KSQ
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,19590,1,310,1.61,19450,19900,19150,155469,3042276150,88277437500,4506250,KSQ
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,8010,2,-210,-2.55,8220,8220,8010,6665,54010870,88263039060,11019106,KSQ
092300,KR7092300003,현우산업,KOSDAQ,중견기업부,4720,2,-80,-1.67,4845,4850,4715,30071,143498355,88135691520,18672816,KSQ
002720,KR7002720001,국제약품,KOSPI,,4160,2,-60,-1.42,4200,4225,4125,56831,237490045,88024901120,21159832,STK
187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3905,2,-60,-1.51,4010,4010,3890,927,3635575,87960164050,22525010,KSQ
227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,848,2,-31,-3.53,879,884,840,394663,336888377,87832049440,103575530,KSQ
001260,KR7001260009,남광토건,KOSPI,,8930,2,-140,-1.54,8960,9100,8800,7009,62635160,87804867960,9832572,STK
099220,KR7099220006,SDN,KOSDAQ,중견기업부,1563,2,-39,-2.43,1600,1602,1563,21447,33915999,87796540593,56171811,KSQ
064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,7330,2,-50,-0.68,7380,7440,7150,28351,204791080,87611825000,11952500,KSQ
006580,KR7006580005,대양제지,KOSDAQ,관리종목(소속부없음),3260,0,0,0.0,0,0,0,0,0,87531000000,26850000,KSQ
036640,KR7036640001,HRS,KOSDAQ,우량기업부,5340,2,-30,-0.56,5380,5380,5260,15451,82159600,87334632000,16354800,KSQ
005800,KR7005800008,신영와코루,KOSPI,,9700,2,-100,-1.02,9800,9940,9640,7215,70525330,87300000000,9000000,STK
242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,2520,1,30,1.2,2490,2560,2460,261014,653612540,87207785280,34606264,KSQ
150900,KR7150900009,파수,KOSDAQ,벤처기업부,7470,2,-210,-2.73,7650,7690,7460,4638,34938400,87062267340,11654922,KSQ
027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1611,2,-37,-2.25,1631,1640,1611,38741,62745028,86994000000,54000000,KSQ
065950,KR7065950008,웰크론,KOSDAQ,우량기업부,3080,2,-40,-1.28,3120,3130,3040,117676,362777380,86952410160,28231302,KSQ
348030,KR7348030008,모비릭스,KOSDAQ,우량기업부,9050,2,-140,-1.52,9100,9100,8910,2937,26291680,86914390000,9603800,KSQ
060900,KR7060900008,DGP,KOSDAQ,중견기업부,3610,2,-145,-3.86,3755,3755,3580,101475,370608010,86864025770,24062057,KSQ
005740,KR7005740006,크라운해태홀딩스,KOSPI,,5850,2,-20,-0.34,5880,5910,5840,1349,7905320,86856979950,14847347,STK
241820,KR7241820000,피씨엘,KOSDAQ,벤처기업부,7250,2,-280,-3.72,7500,7500,7150,11206,81045460,86827711000,11976236,KSQ
232530,KR7232530006,이엠티,KONEX,일반기업부,3380,2,-65,-1.89,3445,3445,3255,2921,9595045,86576347520,25614304,KNX
339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1926,1,1,0.05,1925,1930,1880,21824,41823333,86567257530,44946655,KSQ
010960,KR7010960003,삼호개발,KOSPI,,3460,1,50,1.47,3500,3590,3440,31243,109517645,86500000000,25000000,STK
258610,KR7258610005,케일럼,KOSDAQ,벤처기업부,3225,1,5,0.16,3220,3300,3205,7231,23409755,86388503925,26787133,KSQ
059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,8860,2,-150,-1.66,8960,9030,8860,10421,92853380,86372560560,9748596,KSQ
368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,5080,2,-120,-2.31,5200,5200,5080,4096,20987290,86330866200,16994265,KSQ
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2955,2,-45,-1.5,3000,3000,2955,15944,47324370,85872300000,29060000,STK
004960,KR7004960001,한신공영,KOSPI,,7410,2,-130,-1.72,7540,7580,7390,6654,49473150,85738901820,11570702,STK
000220,KR7000220004,유유제약,KOSPI,,5030,1,20,0.4,5000,5050,4980,10956,54987450,85672725530,17032351,STK
065370,KR7065370009,위세아이텍,KOSDAQ,중견기업부,11590,2,-230,-1.95,11900,11930,11360,14865,170886320,85580026860,7383954,KSQ
373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,4520,2,-120,-2.59,4625,4725,4510,31057,141494895,85550040000,18927000,KSQ
006340,KR7006340004,대원전선,KOSPI,,1188,1,25,2.15,1173,1209,1153,454756,540804462,85493866392,71964534,STK
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5270,2,-100,-1.86,5340,5340,5250,26699,140845220,85433972600,16211380,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,10210,2,-240,-2.3,10480,10500,10200,5405,55603000,85230088470,8347707,KSQ
131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5270,2,-40,-0.75,5390,5390,5260,12327,65632110,85127163740,16153162,KSQ
434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,7040,2,-210,-2.9,7250,7250,7030,44338,315785070,85067840000,12083500,KSQ
354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,6740,2,-150,-2.18,6880,6880,6690,5520,37363500,85041356880,12617412,KSQ
239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,15760,2,-140,-0.88,16400,16400,15760,3160,50667410,84979732400,5392115,KSQ
007680,KR7007680002,대원,KOSDAQ,우량기업부,6290,2,-30,-0.47,6320,6450,6250,1342,8401380,84578321460,13446474,KSQ
075180,KR7075180000,새론오토모티브,KOSPI,,4405,2,-45,-1.01,4405,4425,4350,457,2016035,84576000000,19200000,STK
004540,KR7004540001,깨끗한나라,KOSPI,,2270,2,-50,-2.16,2275,2295,2260,20825,47365840,84536373110,37240693,STK
058730,KR7058730003,다스코,KOSPI,,4355,2,-65,-1.47,4420,4430,4355,20052,87963755,84473678055,19396941,STK
000157,KR7000152009,두산2우B,KOSPI,,94500,2,-200,-0.21,94900,95700,94500,388,36736000,84392091000,893038,STK
049550,KR7049550007,잉크테크,KOSDAQ,벤처기업부,4300,1,50,1.18,4155,4300,4155,3945,16651990,84306991100,19606277,KSQ
033180,KR7033180001,KH 필룩스,KOSPI,,442,0,0,0.0,0,0,0,0,0,84294994836,190712658,STK
137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,7620,2,-200,-2.56,7840,7840,7620,20978,160758010,84272795640,11059422,KSQ
222420,KR7222420002,쎄노텍,KOSDAQ,벤처기업부,1853,2,-38,-2.01,1880,1905,1848,155081,288787579,84237808043,45460231,KSQ
089790,KR7089790000,제이티,KOSDAQ,벤처기업부,8160,2,-260,-3.09,8220,8300,8080,33542,274188860,84174586080,10315513,KSQ
111110,KR7111110003,호전실업,KOSPI,,8620,1,210,2.5,8780,8890,8510,94107,817093210,84044862080,9749984,STK
230980,KR7230980005,에이트원,KOSDAQ,벤처기업부,1007,1,7,0.7,1000,1030,996,124423,125523829,84032214546,83448078,KSQ
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7010,2,-190,-2.64,7200,7210,6960,39025,274150180,84024769150,11986415,KSQ
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,9510,2,-120,-1.25,9630,9700,9500,21477,205990200,83916753540,8824054,KSQ
017180,KR7017180001,명문제약,KOSPI,,2470,2,-55,-2.18,2520,2520,2460,17729,44035235,83865031380,33953454,STK
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,10280,2,-30,-0.29,10310,10440,10130,1527,15649480,83714419280,8143426,KSQ
038010,KR7038010005,제일테크노스,KOSDAQ,중견기업부,9300,3,0,0.0,9300,9490,8970,67110,625179720,83700000000,9000000,KSQ
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,5060,2,-120,-2.32,5180,5180,4990,54219,274107725,83679299660,16537411,KSQ
087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2570,2,-50,-1.91,2600,2600,2565,18355,47393625,83660852770,32552861,KSQ
067170,KR7067170001,오텍,KOSDAQ,중견기업부,5430,1,190,3.63,5440,5490,5310,79525,429250570,83576415150,15391605,KSQ
900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),1305,2,-6,-0.46,1320,1369,1298,1294503,1735400267,83574385875,64041675,KSQ
277410,KR7277410007,인산가,KOSDAQ,벤처기업부,2310,2,-115,-4.74,2370,2425,2295,887777,2075511730,83570230590,36177589,KSQ
225220,KR7225220003,제놀루션,KOSDAQ,우량기업부,4350,2,-85,-1.92,4480,4480,4330,33936,148460555,83476591350,19190021,KSQ
123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,3740,1,40,1.08,3700,3800,3660,93320,345582310,83312531720,22276078,KSQ
024950,KR7024950008,삼천리자전거,KOSDAQ,우량기업부,6270,1,20,0.32,6250,6300,6190,4099,25670100,83225327790,13273577,KSQ
223250,KR7223250002,드림씨아이에스,KOSDAQ,중견기업부,14040,2,-250,-1.75,14160,14360,13890,9795,138527870,83219572800,5927320,KSQ
025950,KR7025950007,동신건설,KOSDAQ,중견기업부,9900,2,-210,-2.08,10020,10110,9890,6494,64905350,83160000000,8400000,KSQ
085310,KR7085310001,엔케이,KOSPI,,1039,2,-18,-1.7,1066,1067,1039,96866,101664202,83102702728,79983352,STK
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4365,2,-40,-0.91,4420,4420,4335,13034,56959705,82935000000,19000000,KSQ
288980,KR7288980006,모아데이타,KOSDAQ,기술성장기업부,2475,2,-55,-2.17,2545,2545,2445,81444,201752250,82814173200,33460272,KSQ
041650,KR7041650003,상신브레이크,KOSPI,,3855,2,-20,-0.52,3945,3945,3850,83155,323610525,82772439750,21471450,STK
032790,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,2595,2,-40,-1.52,2635,2635,2560,19652,50820230,82408280985,31756563,KSQ
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,4115,1,25,0.61,4085,4115,4065,50504,206450425,82300000000,20000000,KSQ
039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,3045,2,-20,-0.65,3070,3075,3045,11090,33880530,82152894180,26979604,KSQ
083660,KR7083660001,CSA 코스믹,KOSDAQ,관리종목(소속부없음),1339,2,-38,-2.76,1377,1450,1311,64375,86441200,82009975359,61247181,KSQ
171010,KR7171010002,램테크놀러지,KOSDAQ,벤처기업부,5810,2,-40,-0.68,5850,5880,5760,11011,63780390,81970013160,14108436,KSQ
002220,KR7002220002,한일철강,KOSPI,,3070,2,-60,-1.92,3140,3140,3045,2752,8431375,81961202200,26697460,STK
101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3540,2,-10,-0.28,3550,3560,3445,32426,114166250,81940482660,23147029,KSQ
097780,KR7097780001,에스맥,KOSDAQ,중견기업부,1303,2,-12,-0.91,1316,1321,1289,21352,27774722,81737630414,62730338,KSQ
103840,KR7103840005,우양,KOSDAQ,중견기업부,5730,1,70,1.24,5800,5930,5720,164968,960139170,81698340000,14258000,KSQ
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,벤처기업부,2570,2,-35,-1.34,2580,2610,2520,14153,36060880,81610093000,31754900,KSQ
214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,4455,2,-215,-4.6,4670,4750,4455,26767,121387525,81562589955,18308101,KSQ
239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,3020,2,-65,-2.11,3085,3085,3010,21347,64894760,81478494680,26979634,KSQ
196300,KR7196300008,애니젠,KOSDAQ,기술성장기업부,14540,2,-460,-3.07,14940,15000,14310,14012,204011370,81461164240,5602556,KSQ
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,5430,1,60,1.12,5420,5490,5370,49508,268529670,81450000000,15000000,KSQ
336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1691,1,5,0.3,1695,1735,1678,249482,426566268,81430443200,48155200,KSQ
122690,KR7122690001,서진오토모티브,KOSDAQ,중견기업부,3830,1,10,0.26,3820,3830,3785,17540,66723475,81303741730,21228131,KSQ
185490,KR7185490000,아이진,KOSDAQ,벤처기업부,3785,2,-210,-5.26,3950,3995,3710,44263,167937230,81295516900,21478340,KSQ
006660,KR7006660005,삼성공조,KOSPI,,10000,2,-130,-1.28,10130,10130,10000,5885,59060870,81263140000,8126314,STK
066360,KR7066360009,체리부로,KOSDAQ,중견기업부,1697,1,27,1.62,1670,1725,1621,328833,551167788,81257564699,47883067,KSQ
307280,KR7307280008,원바이오젠,KOSDAQ,벤처기업부,2225,2,-10,-0.45,2230,2250,2200,159786,354636160,81224092250,36505210,KSQ
004770,KR7004770004,써니전자,KOSPI,,2330,1,10,0.43,2315,2340,2300,37371,86911175,81188875630,34845011,STK
049430,KR7049430002,코메론,KOSDAQ,우량기업부,8970,2,-40,-0.44,9000,9010,8930,981,8818920,81160560000,9048000,KSQ
337840,KR7337840003,유엑스엔,KONEX,일반기업부,22150,1,50,0.23,22100,22650,22100,526,11656350,81147433150,3663541,KNX
003780,KR7003780004,진양산업,KOSPI,,6240,1,50,0.81,6240,6240,6160,6261,38919730,81120000000,13000000,STK
066900,KR7066900002,디에이피,KOSDAQ,우량기업부,3560,2,-40,-1.11,3600,3620,3450,24920,87954675,80970430680,22744503,KSQ
318000,KR7318000007,KBG,KOSDAQ,벤처기업부,9260,1,20,0.22,9240,9350,9140,35186,325488050,80934464980,8740223,KSQ
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2570,3,0,0.0,2550,2590,2545,50609,129779520,80755524310,31422383,KSQ
198940,KR7198940009,한주라이트메탈,KOSDAQ,중견기업부,4150,2,-125,-2.92,4270,4270,4140,20244,84600820,80658632250,19435815,KSQ
208140,KR7208140004,정다운,KOSDAQ,우량기업부,2465,1,15,0.61,2430,2485,2405,110218,270798575,80566666390,32684246,KSQ
017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,5130,2,-20,-0.39,5180,5190,5130,4348,22427140,80555825700,15702890,KSQ
010660,KR7010660009,화천기계,KOSPI,,3660,2,-90,-2.4,3800,3800,3615,171449,630889100,80520000000,22000000,STK
265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,9010,1,350,4.04,8960,9110,8660,45450,406320820,80475518000,8931800,KSQ
090080,KR7090080003,평화산업,KOSPI,,1463,1,3,0.21,1462,1476,1457,39969,58545733,80322004917,54902259,STK
079970,KR7079970000,투비소프트,KOSDAQ,벤처기업부,1032,1,6,0.58,1028,1044,1010,744890,766826713,80259268488,77770609,KSQ
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,13190,2,-370,-2.73,13500,13500,13020,23405,307456530,80218730960,6081784,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,10910,2,-70,-0.64,10980,11050,10820,7728,84135080,80071752090,7339299,KSQ
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2110,5,-900,-29.9,2320,2400,2110,1467933,3218300500,80049021750,37937925,KSQ
378850,KR7378850002,화승알앤에이,KOSPI,,4210,2,-10,-0.24,4215,4250,4190,13174,55508520,79963152830,18993623,STK
210120,KR7210120002,빅텐츠,KONEX,일반기업부,30100,1,100,0.33,30700,31100,30050,2715,82501600,79855300000,2653000,KNX
083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,9400,3,0,0.0,9400,9650,9300,58083,552831340,79812786800,8490722,KSQ
000850,KR7000850008,화천기공,KOSPI,,36250,2,-200,-0.55,36450,36850,36250,345,12559950,79750000000,2200000,STK
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,9830,2,-170,-1.7,9960,10000,9810,2284,22613500,79709838220,8108834,KSQ
005870,KR7005870001,휴니드,KOSPI,,5640,2,-150,-2.59,5790,5840,5600,24572,138876680,79614324600,14116015,STK
015710,KR7015710007,코콤,KOSDAQ,중견기업부,4535,2,-100,-2.16,4635,4635,4530,39291,179702235,79500817500,17530500,KSQ
041910,KR7041910001,에스텍파마,KOSDAQ,우량기업부,6670,2,-190,-2.77,6800,6870,6670,16947,114039600,79361414210,11898263,KSQ
216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,10290,2,-10,-0.1,10400,10400,10000,258,2588330,79349431350,7711315,KNX
009810,KR7009810003,플레이그램,KOSPI,,626,2,-3,-0.48,628,633,619,107124,66811221,79345617062,126750187,STK
226340,KR7226340008,본느,KOSDAQ,중견기업부,2420,1,75,3.2,2380,2465,2330,1225516,2952097070,79288495220,32763841,KSQ
377460,KR7377460001,위니아에이드,KOSDAQ,중견기업부,5150,2,-10,-0.19,5160,5190,5130,3768,19385890,79276035750,15393405,KSQ
025750,KR7025750001,한솔홈데코,KOSPI,,983,2,-19,-1.9,997,1001,983,41005,40548657,79195541467,80565149,STK
004270,KR7004270005,남성,KOSPI,,2185,3,0,0.0,2190,2215,2160,39549,86393420,79123569600,36212160,STK
100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5230,2,-50,-0.95,5240,5270,5220,5475,28645120,79103206080,15124896,KSQ
341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,8100,3,0,0.0,7900,8300,7900,1695,13767340,79097553000,9765130,KNX
001560,KR7001560002,제일연마,KOSPI,,7890,1,80,1.02,7810,8120,7800,2094,16529050,78900000000,10000000,STK
001290,KR7001290006,상상인증권,KOSPI,,728,2,-8,-1.09,736,736,723,6741,4884962,78869423360,108337120,STK
002630,KR7002630002,오리엔트바이오,KOSPI,,665,2,-7,-1.04,675,678,660,82994,55152728,78857698325,118583005,STK
011230,KR7011230000,삼화전자,KOSPI,,6510,2,-210,-3.13,6650,6720,6430,109229,710633290,78788577000,12102700,STK
001840,KR7001840008,이화공영,KOSDAQ,중견기업부,3975,2,-90,-2.21,4065,4065,3965,71946,287421000,78727896000,19805760,KSQ
145210,KR7145210001,다이나믹디자인,KOSPI,,4600,2,-150,-3.16,4750,4805,4550,68450,316040035,78615743400,17090379,STK
017650,KR7017650003,대림제지,KOSDAQ,우량기업부,8730,2,-60,-0.68,8740,8760,8720,843,7364980,78570000000,9000000,KSQ
377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,9700,2,-200,-2.02,9900,9920,9690,6492,63362520,78564703800,8099454,KSQ
053270,KR7053270005,구영테크,KOSDAQ,중견기업부,2930,2,-15,-0.51,2945,3010,2900,28140,82964520,78401901040,26758328,KSQ
290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,4920,2,-120,-2.38,5090,5520,4890,244899,1257734220,78372461040,15929362,KSQ
335810,KR7335810008,프리시젼바이오,KOSDAQ,기술성장기업부,6710,2,-90,-1.32,6920,6920,6610,15295,102552800,77933469460,11614526,KSQ
312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,3845,2,-70,-1.79,3915,3990,3795,11603,44495135,77887734360,20256888,KSQ
313760,KR7313760001,윌링스,KOSDAQ,중견기업부,13680,2,-480,-3.39,14190,14190,13100,58250,786936820,77807284560,5687667,KSQ
032680,KR7032680001,소프트센,KOSDAQ,중견기업부,736,2,-11,-1.47,750,755,735,416728,308493242,77714802304,105590764,KSQ
039830,KR7039830005,오로라,KOSDAQ,우량기업부,7210,2,-160,-2.17,7340,7390,7210,4511,32787890,77600436900,10762890,KSQ
008250,KR7008250003,이건산업,KOSPI,,7080,2,-90,-1.26,7130,7140,7070,3229,22907760,77544655800,10952635,STK
009440,KR7009440009,KC그린홀딩스,KOSPI,,3450,2,-80,-2.27,3530,3530,3425,10949,37962755,77400681000,22434980,STK
357430,KR7357430008,마스턴프리미어리츠,KOSPI,,2910,2,-20,-0.68,2925,2955,2910,3123,9111180,77347800000,26580000,STK
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,5530,1,80,1.47,5450,5560,5430,7658,42086490,77317202830,13981411,KSQ
006090,KR7006090005,사조오양,KOSPI,,8200,3,0,0.0,8200,8200,8170,1627,13327320,77266459800,9422739,STK
065650,KR7065650004,메디프론,KOSDAQ,중견기업부,1508,2,-24,-1.57,1531,1557,1469,705280,1071028679,77169066468,51173121,KSQ
052790,KR7052790003,액토즈소프트,KOSDAQ,중견기업부,6810,2,-50,-0.73,6890,6890,6720,6817,46278080,77161644780,11330638,KSQ
900100,USU652221081,애머릿지,KOSDAQ,외국기업(소속부없음),2110,2,-20,-0.94,2130,2200,2090,4401,9356165,77142640230,36560493,KSQ
102950,KR7102950003,아하,KONEX,일반기업부,6040,3,0,0.0,6040,6040,6040,1,6040,77142294120,12771903,KNX
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2080,2,-20,-0.95,2105,2105,2075,10453,21794245,77067768960,37051812,KSQ
002920,KR7002920007,유성기업,KOSPI,,2965,1,85,2.95,2915,2985,2915,24411,72095145,76934337500,25947500,STK
049800,KR7049800006,우진플라임,KOSPI,,3840,2,-15,-0.39,3885,3940,3835,44529,172664060,76800000000,20000000,STK
124500,KR7124500000,아이티센,KOSDAQ,중견기업부,3740,2,-5,-0.13,3775,3800,3700,17282,64486140,76713858980,20511727,KSQ
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,4065,2,-15,-0.37,4090,4110,4030,21697,88011290,76644416475,18854715,KSQ
069640,KR7069640001,한세엠케이,KOSPI,,2540,1,60,2.42,2680,2680,2505,17679,46055025,76470515080,30106502,STK
089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,8250,2,-130,-1.55,8430,8530,8150,65568,543552820,76430145000,9264260,KSQ
03473K,KR703473K016,SK우,KOSPI,,134700,2,-900,-0.66,135600,135600,134300,77,10379100,76258384500,566135,STK
047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,2015,1,15,0.75,1995,2030,1978,22323,44853914,76252843030,37842602,KSQ
273060,KR7273060004,와이즈버즈,KOSDAQ,중견기업부,1511,2,-6,-0.4,1510,1532,1490,250247,377426746,76244428402,50459582,KSQ
027970,KR7027970003,세하,KOSPI,,1323,3,0,0.0,1323,1325,1302,43181,56929060,76155845031,57562997,STK
010240,KR7010240000,흥국,KOSDAQ,우량기업부,6180,2,-160,-2.52,6310,6310,6180,4876,30401700,76154261280,12322696,KSQ
004450,KR7004450003,삼화왕관,KOSPI,,35300,1,150,0.43,35150,35850,34800,756,26511450,76049578700,2154379,STK
